0,/smc8/Melody1/Sequencer1/Slider0,i,0
13,/smc8/Melody1/Sequencer1/Slider1,i,0
15,/smc8/Melody1/Sequencer1/Slider2,i,0
16,/smc8/Melody1/Sequencer1/Slider3,i,0
17,/smc8/Melody1/Sequencer1/Slider4,i,0
17,/smc8/Melody1/Sequencer1/Slider5,i,0
18,/smc8/Melody1/Sequencer1/Slider6,i,0
19,/smc8/Melody1/Sequencer1/Slider7,i,0
1566,/smc8/Melody1/Sequencer1/Slider2,i,85
1767,/smc8/Melody1/Sequencer1/Slider2,i,170
3056,/smc8/Melody1/Sequencer1/Slider2,i,85
7638,/smc8/Melody1/SoundModifiers1/Knob0,i,0
7771,/smc8/Melody1/SoundModifiers1/Knob0,i,341
9521,/smc8/Rhythm1/Sequencer1/Slider0,i,0
9522,/smc8/Rhythm1/Sequencer1/Slider1,i,0
9534,/smc8/Rhythm1/Sequencer1/Slider2,i,0
9538,/smc8/Rhythm1/Sequencer1/Slider3,i,0
9538,/smc8/Rhythm1/Sequencer1/Slider4,i,0
9540,/smc8/Rhythm1/Sequencer1/Slider5,i,0
9540,/smc8/Rhythm1/Sequencer1/Slider6,i,0
9540,/smc8/Rhythm1/Sequencer1/Slider7,i,0
10728,/smc8/Rhythm1/Sequencer1/Slider1,i,85
10856,/smc8/Rhythm1/Sequencer1/Slider1,i,170
12440,/smc8/Rhythm1/Sequencer1/Slider1,i,85
13367,/smc8/Rhythm1/Sequencer1/Slider0,i,0
13521,/smc8/Rhythm1/Sequencer1/Slider0,i,85
13600,/smc8/Rhythm1/Sequencer1/Slider0,i,255
15852,/smc8/Rhythm1/Sequencer1/Slider0,i,170
18463,/smc8/Rhythm1/Sequencer1/Slider2,i,85
18631,/smc8/Rhythm1/Sequencer1/Slider2,i,170
18714,/smc8/Rhythm1/Sequencer1/Slider2,i,255
19843,/smc8/Rhythm1/Sequencer1/Slider1,i,85
19950,/smc8/Rhythm1/Sequencer1/Slider1,i,170
19969,/smc8/Rhythm1/Sequencer1/Slider1,i,255
20019,/smc8/Rhythm1/Sequencer1/Slider1,i,341
20059,/smc8/Rhythm1/Sequencer1/Slider1,i,426
21217,/smc8/Rhythm1/Sequencer1/Slider0,i,255
21370,/smc8/Rhythm1/Sequencer1/Slider0,i,341
21397,/smc8/Rhythm1/Sequencer1/Slider0,i,426
21470,/smc8/Rhythm1/Sequencer1/Slider0,i,511
21882,/smc8/Rhythm1/Sequencer1/Slider0,i,426
23866,/smc8/Rhythm1/Sequencer1/Slider0,i,511
25140,/smc8/Rhythm1/Sequencer1/Slider1,i,426
25331,/smc8/Rhythm1/Sequencer1/Slider1,i,511
35419,/smc8/Rhythm1/Sequencer1/Slider3,i,85
35550,/smc8/Rhythm1/Sequencer1/Slider3,i,170
35577,/smc8/Rhythm1/Sequencer1/Slider3,i,255
35608,/smc8/Rhythm1/Sequencer1/Slider3,i,341
35630,/smc8/Rhythm1/Sequencer1/Slider3,i,426
35959,/smc8/Rhythm1/Sequencer1/Slider3,i,511
36140,/smc8/Rhythm1/Sequencer1/Slider3,i,596
36215,/smc8/Rhythm1/Sequencer1/Slider3,i,682
36241,/smc8/Rhythm1/Sequencer1/Slider3,i,767
37233,/smc8/Rhythm1/Sequencer1/Slider4,i,85
37358,/smc8/Rhythm1/Sequencer1/Slider4,i,170
37416,/smc8/Rhythm1/Sequencer1/Slider4,i,341
37443,/smc8/Rhythm1/Sequencer1/Slider4,i,511
51162,/smc8/Rhythm1/Sequencer1/Slider5,i,85
51589,/smc8/Rhythm1/Sequencer1/Slider5,i,170
52409,/smc8/Rhythm1/Sequencer1/Slider5,i,85
54037,/smc8/Rhythm1/Sequencer1/Slider5,i,0
65780,/smc8/Rhythm1/Sequencer1/Slider6,i,85
65928,/smc8/Rhythm1/Sequencer1/Slider6,i,170
65982,/smc8/Rhythm1/Sequencer1/Slider6,i,341
68905,/smc8/Rhythm1/SoundModifiers1/Knob0,i,0
68970,/smc8/Rhythm1/SoundModifiers1/Knob0,i,511
69039,/smc8/Rhythm1/SoundModifiers1/Knob0,i,1023
70397,/smc8/Rhythm1/SoundModifiers1/Knob0,i,511
71825,/smc8/Rhythm1/PerformanceModifiers1/Button1,i,1
73523,/smc8/Rhythm1/PerformanceModifiers1/Knob2,i,491
73559,/smc8/Rhythm1/PerformanceModifiers1/Knob2,i,486
73587,/smc8/Rhythm1/PerformanceModifiers1/Knob2,i,481
73689,/smc8/Rhythm1/PerformanceModifiers1/Knob2,i,455
73718,/smc8/Rhythm1/PerformanceModifiers1/Knob2,i,430
73740,/smc8/Rhythm1/PerformanceModifiers1/Knob2,i,399
73767,/smc8/Rhythm1/PerformanceModifiers1/Knob2,i,384
73795,/smc8/Rhythm1/PerformanceModifiers1/Knob2,i,373
73816,/smc8/Rhythm1/PerformanceModifiers1/Knob2,i,368
73839,/smc8/Rhythm1/PerformanceModifiers1/Knob2,i,363
76925,/smc8/Melody1/Sequencer1/Slider4,i,255
77089,/smc8/Melody1/Sequencer1/Slider4,i,341
77124,/smc8/Melody1/Sequencer1/Slider4,i,426
77209,/smc8/Melody1/Sequencer1/Slider4,i,511
78114,/smc8/Melody1/Sequencer1/Slider5,i,85
78309,/smc8/Melody1/Sequencer1/Slider5,i,170
78343,/smc8/Melody1/Sequencer1/Slider5,i,255
79913,/smc8/Melody1/Sequencer1/Slider4,i,511
80070,/smc8/Melody1/Sequencer1/Slider4,i,426
80165,/smc8/Melody1/Sequencer1/Slider4,i,341
81625,/smc8/Melody1/Sequencer1/Slider1,i,0
81747,/smc8/Melody1/Sequencer1/Slider1,i,85
81770,/smc8/Melody1/Sequencer1/Slider1,i,170
81809,/smc8/Melody1/Sequencer1/Slider1,i,255
81834,/smc8/Melody1/Sequencer1/Slider1,i,511
81904,/smc8/Melody1/Sequencer1/Slider1,i,596
83055,/smc8/Melody1/PerformanceModifiers1/Knob3,i,511
83376,/smc8/Melody1/PerformanceModifiers1/Knob3,i,341
86708,/smc8/Melody1/PerformanceModifiers1/Knob0,i,341
86709,/smc8/Melody1/PerformanceModifiers1/Knob3,i,511
86709,/smc8/Melody1/Sequencer1/Slider0,i,0
86709,/smc8/Melody1/Sequencer1/Slider1,i,0
86709,/smc8/Melody1/Sequencer1/Slider2,i,0
86709,/smc8/Melody1/Sequencer1/Slider3,i,0
86709,/smc8/Melody1/Sequencer1/Slider4,i,0
86710,/smc8/Melody1/Sequencer1/Slider5,i,0
86710,/smc8/Melody1/Sequencer1/Slider6,i,0
86710,/smc8/Melody1/Sequencer1/Slider7,i,0
86710,/smc8/Melody1/SoundModifiers1/Knob0,i,0
86710,/smc8/Melody1/SoundModifiers1/Toggle0,i,0
86710,/smc8/Melody1/SoundModifiers1/Toggle1,i,0
86711,/smc8/Melody1/SoundModifiers1/Toggle2,i,0
86711,/smc8/Melody1/SoundModifiers1/Toggle3,i,0
86711,/smc8/Rhythm1/PerformanceModifiers1/Knob2,i,512
86711,/smc8/Rhythm1/Sequencer1/Slider0,i,0
86712,/smc8/Rhythm1/Sequencer1/Slider1,i,0
86712,/smc8/Rhythm1/Sequencer1/Slider2,i,0
86712,/smc8/Rhythm1/Sequencer1/Slider3,i,0
86720,/smc8/Rhythm1/Sequencer1/Slider4,i,0
86721,/smc8/Rhythm1/Sequencer1/Slider5,i,0
86721,/smc8/Rhythm1/Sequencer1/Slider6,i,0
86721,/smc8/Rhythm1/Sequencer1/Slider7,i,0
86721,/smc8/Rhythm1/SoundModifiers1/Knob0,i,0
86721,/smc8/Rhythm1/SoundModifiers1/Toggle0,i,0
86721,/smc8/Rhythm1/SoundModifiers1/Toggle1,i,0
86722,/smc8/Rhythm1/SoundModifiers1/Toggle2,i,0
86722,/smc8/Rhythm1/SoundModifiers1/Toggle3,i,0
88591,/smc8/Melody1/PerformanceModifiers1/Knob0,i,341
88591,/smc8/Melody1/PerformanceModifiers1/Knob3,i,511
88591,/smc8/Melody1/Sequencer1/Slider0,i,0
88592,/smc8/Melody1/Sequencer1/Slider1,i,0
88592,/smc8/Melody1/Sequencer1/Slider2,i,0
88592,/smc8/Melody1/Sequencer1/Slider3,i,0
88592,/smc8/Melody1/Sequencer1/Slider4,i,0
88592,/smc8/Melody1/Sequencer1/Slider5,i,0
88592,/smc8/Melody1/Sequencer1/Slider6,i,0
88592,/smc8/Melody1/Sequencer1/Slider7,i,0
88593,/smc8/Melody1/SoundModifiers1/Toggle0,i,0
88593,/smc8/Melody1/SoundModifiers1/Toggle1,i,0
88594,/smc8/Melody1/SoundModifiers1/Toggle2,i,0
88594,/smc8/Melody1/SoundModifiers1/Toggle3,i,0
88595,/smc8/Rhythm1/Sequencer1/Slider0,i,0
88595,/smc8/Rhythm1/Sequencer1/Slider1,i,0
88595,/smc8/Rhythm1/Sequencer1/Slider2,i,0
88595,/smc8/Rhythm1/Sequencer1/Slider3,i,0
88596,/smc8/Rhythm1/Sequencer1/Slider4,i,0
88596,/smc8/Rhythm1/Sequencer1/Slider5,i,0
88596,/smc8/Rhythm1/Sequencer1/Slider6,i,0
88596,/smc8/Rhythm1/Sequencer1/Slider7,i,0
88596,/smc8/Rhythm1/SoundModifiers1/Toggle0,i,0
88610,/smc8/Rhythm1/SoundModifiers1/Toggle1,i,0
88610,/smc8/Rhythm1/SoundModifiers1/Toggle2,i,0
88612,/smc8/Rhythm1/SoundModifiers1/Toggle3,i,0
89359,/smc8/Melody1/PerformanceModifiers1/Knob0,i,341
89359,/smc8/Melody1/PerformanceModifiers1/Knob3,i,511
89360,/smc8/Melody1/Sequencer1/Slider0,i,0
89360,/smc8/Melody1/Sequencer1/Slider1,i,0
89360,/smc8/Melody1/Sequencer1/Slider2,i,0
89360,/smc8/Melody1/Sequencer1/Slider3,i,0
89360,/smc8/Melody1/Sequencer1/Slider4,i,0
89360,/smc8/Melody1/Sequencer1/Slider5,i,0
89360,/smc8/Melody1/Sequencer1/Slider6,i,0
89360,/smc8/Melody1/Sequencer1/Slider7,i,0
89360,/smc8/Melody1/SoundModifiers1/Toggle0,i,0
89360,/smc8/Melody1/SoundModifiers1/Toggle1,i,0
89361,/smc8/Melody1/SoundModifiers1/Toggle2,i,0
89361,/smc8/Melody1/SoundModifiers1/Toggle3,i,0
89361,/smc8/Rhythm1/Sequencer1/Slider0,i,0
89361,/smc8/Rhythm1/Sequencer1/Slider1,i,0
89361,/smc8/Rhythm1/Sequencer1/Slider2,i,0
89361,/smc8/Rhythm1/Sequencer1/Slider3,i,0
89361,/smc8/Rhythm1/Sequencer1/Slider4,i,0
89361,/smc8/Rhythm1/Sequencer1/Slider5,i,0
89362,/smc8/Rhythm1/Sequencer1/Slider6,i,0
89362,/smc8/Rhythm1/Sequencer1/Slider7,i,0
89365,/smc8/Rhythm1/SoundModifiers1/Toggle0,i,0
89366,/smc8/Rhythm1/SoundModifiers1/Toggle1,i,0
89367,/smc8/Rhythm1/SoundModifiers1/Toggle2,i,0
89369,/smc8/Rhythm1/SoundModifiers1/Toggle3,i,0
89651,/smc8/Melody1/PerformanceModifiers1/Knob0,i,341
89651,/smc8/Melody1/PerformanceModifiers1/Knob3,i,511
89651,/smc8/Melody1/Sequencer1/Slider0,i,0
89652,/smc8/Melody1/Sequencer1/Slider1,i,0
89652,/smc8/Melody1/Sequencer1/Slider2,i,0
89652,/smc8/Melody1/Sequencer1/Slider3,i,0
89652,/smc8/Melody1/Sequencer1/Slider4,i,0
89652,/smc8/Melody1/Sequencer1/Slider5,i,0
89652,/smc8/Melody1/Sequencer1/Slider6,i,0
89652,/smc8/Melody1/Sequencer1/Slider7,i,0
89652,/smc8/Melody1/SoundModifiers1/Toggle0,i,0
89653,/smc8/Melody1/SoundModifiers1/Toggle1,i,0
89654,/smc8/Melody1/SoundModifiers1/Toggle2,i,0
89655,/smc8/Melody1/SoundModifiers1/Toggle3,i,0
89656,/smc8/Rhythm1/Sequencer1/Slider0,i,0
89657,/smc8/Rhythm1/Sequencer1/Slider1,i,0
89657,/smc8/Rhythm1/Sequencer1/Slider2,i,0
89657,/smc8/Rhythm1/Sequencer1/Slider3,i,0
89657,/smc8/Rhythm1/Sequencer1/Slider4,i,0
89657,/smc8/Rhythm1/Sequencer1/Slider5,i,0
89657,/smc8/Rhythm1/Sequencer1/Slider6,i,0
89657,/smc8/Rhythm1/Sequencer1/Slider7,i,0
89657,/smc8/Rhythm1/SoundModifiers1/Toggle0,i,0
89657,/smc8/Rhythm1/SoundModifiers1/Toggle1,i,0
89658,/smc8/Rhythm1/SoundModifiers1/Toggle2,i,0
89658,/smc8/Rhythm1/SoundModifiers1/Toggle3,i,0
91612,/smc8/Rhythm1/PerformanceModifiers1/Button1,i,1
